sku,model_number,name,category,msrp,final_price,description,bullet_features,uri,release_date,in_stock
OLED97G4WUA,MD09029904,LG G4 97 Inch Class OLED evo AI 4K Smart TV 2024 - OLED97G4WUA,"[""b2c"", ""oled_evo_tvs"", ""oled_tvs"", ""tv_and_home_theater"", ""tvs""]",24999.99,19999.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""World's No.1 OLED TV Brand⁶, Celebrating 11 years of perfecting award-winning OLED TV technology""}, {""priority"": ""2"", ""bullet_feature"": ""With OLED’s over 8.3 million self-lit pixels see perfect black and luminous colors""}, {""priority"": ""3"", ""bullet_feature"": ""Alpha 11 AI Processor provides smooth, crisp picture and sound with AI Picture Pro and AI Super Upscaling""}, {""priority"": ""4"", ""bullet_feature"": ""Enjoy movie magic from home with Dolby Vision™, Dolby Atmos®¹² & FILMMAKER MODE™""}, {""priority"": ""5"", ""bullet_feature"": ""Ultimate Gaming with 120Hz Refresh Rate, NVIDIA G-Sync, AMD FreeSync Premium and 0.1ms response time""}, {""priority"": ""6"", ""bullet_feature"": ""Brightness Booster Max technology magnifies each individual pixel for remarkably luminous detail ""}, {""priority"": ""7"", ""bullet_feature"": ""5 Year panel warranty⁵ and industry-leading OLED Care +  so you'll enjoy OLED for years to come""}, {""priority"": ""8"", ""bullet_feature"": ""With webOS & LG Channels, browse your favorite streaming apps & view 300+ free channels. Enjoy up to 5 years of software updates with webOS Re:New¹⁴""}]",https://lg.com/us/tvs/lg-oled97g4wua-oled-4k-tv,2024-03-21T00:00:00+00:00,Y
OLED83G4WUA,MD09029922,LG G4 83 Inch Class OLED evo AI 4K Smart TV 2024 - OLED83G4WUA,"[""b2c"", ""oled_evo_tvs"", ""oled_tvs"", ""tv_and_home_theater"", ""tvs""]",6499.99,3999.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""World's No.1 OLED TV Brand⁶, Celebrating 11 years of perfecting award-winning OLED TV technology""}, {""priority"": ""2"", ""bullet_feature"": ""With OLED’s over 8.3 million self-lit pixels see perfect black and luminous colors""}, {""priority"": ""3"", ""bullet_feature"": ""Alpha 11 AI Processor provides smooth, crisp picture and sound with AI Picture Pro and AI Super Upscaling""}, {""priority"": ""4"", ""bullet_feature"": ""Enjoy movie magic from home with Dolby Vision™, Dolby Atmos®¹² & FILMMAKER MODE™""}, {""priority"": ""5"", ""bullet_feature"": ""Ultimate Gaming with 144Hz Refresh Rate⁹, NVIDIA G-Sync, AMD FreeSync Premium and 0.1ms response time""}, {""priority"": ""6"", ""bullet_feature"": ""Brightness Booster Max technology magnifies each individual pixel for remarkably luminous detail ""}, {""priority"": ""7"", ""bullet_feature"": ""5 Year panel warranty and industry-leading OLED Care +  so you'll enjoy OLED for years to come""}, {""priority"": ""8"", ""bullet_feature"": ""With webOS & LG Channels, browse your favorite streaming apps & view 300+ free channels. Enjoy up to 5 years of software updates with webOS Re:New¹⁴""}]",https://lg.com/us/tvs/lg-oled83g4wua-oled-4k-tv,2024-03-21T00:00:00+00:00,Y
65QNED85TUA,MD09029942,65 Inch Class QNED 4K LED QNED85T series TV with webOS 24,"[""b2c"", ""qned_tvs"", ""tv_and_home_theater"", ""tvs""]",1299.99,799.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""Experience rich dark-level detail, with minimal halo effect ""}, {""priority"": ""2"", ""bullet_feature"": ""Sharp, colorful picture with rich contrast, even in rooms with unwanted light""}, {""priority"": ""3"", ""bullet_feature"": ""Keep up with the action with a 120Hz refresh rate""}, {""priority"": ""4"", ""bullet_feature"": ""Local Dimming Pro improves contrast with more precise lighting control""}, {""priority"": ""5"", ""bullet_feature"": ""The α8 AI Processor use AI to deliver clear sound and crisp picture""}, {""priority"": ""6"", ""bullet_feature"": ""HDR10 Pro delivers a dramatic visual experience""}, {""priority"": ""7"", ""bullet_feature"": ""Enjoy the film's original formatting with FILMMAKER MODE™""}, {""priority"": ""8"", ""bullet_feature"": ""With webOS & LG Channels, browse your favorite streaming apps & view 300+ free channels. Enjoy up to 5 years of software updates with webOS Re:New¹⁴""}]",https://lg.com/us/tvs/lg-65qned85tua-qned-4k-tv,2024-02-26T00:00:00+00:00,Y
OLED65B4PUA,MD09029946,65 Inch Class LG OLED B4 4K Smart TV 2024,"[""b2c"", ""oled_tvs"", ""tv_and_home_theater"", ""tvs""]",2199.99,1099.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""World's No.1 OLED TV Brand⁹, Celebrating 11 years of perfecting award-winning OLED TV technology""}, {""priority"": ""2"", ""bullet_feature"": ""With OLED’s over 8.3 million self-lit pixels see perfect black and luminous colors""}, {""priority"": ""3"", ""bullet_feature"": ""Alpha 8 AI Processor detects what you're watching and automatically improves the picture and sound quality""}, {""priority"": ""4"", ""bullet_feature"": ""Enjoy movie magic from home with Dolby Vision™, Dolby Atmos®³ & FILMMAKER MODE™""}, {""priority"": ""5"", ""bullet_feature"": ""Packed with gaming features like NVIDIA G-Sync and 120Hz refresh rate""}, {""priority"": ""7"", ""bullet_feature"": ""4 HDMI 2.1 inputs ""}, {""priority"": ""8"", ""bullet_feature"": ""With webOS & LG Channels, browse your favorite streaming apps & view 300+ free channels. Enjoy up to 5 years of software updates with webOS Re:New¹⁴""}]",https://lg.com/us/tvs/lg-oled65b4pua-oled-4k-tv,2024-03-04T00:00:00+00:00,Y
24MS550-B,MD09030050,24 Inch IPS Full HD 100Hz Borderless Design Monitor with Built-in Speakers,"[""b2c"", ""b2c_fhd_monitors"", ""computing"", ""monitors""]",119.99,119.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""24” IPS Full HD display""}, {""priority"": ""2"", ""bullet_feature"": ""100Hz Refresh Rate""}, {""priority"": ""3"", ""bullet_feature"": ""Built-In Speaker & Tilt/Height Adjustable Stand""}, {""priority"": ""4"", ""bullet_feature"": ""3-side Virtually Borderless design""}, {""priority"": ""5"", ""bullet_feature"": ""Reader Mode / Flicker Safe""}, {""priority"": ""6"", ""bullet_feature"": ""5ms (GtG) response time""}, {""priority"": ""7"", ""bullet_feature"": ""Black Stabilizer, Crosshair, and Dynamic Action Sync""}]",https://lg.com/us/monitors/lg-24ms550-b-fhd-monitor,2024-07-15T00:00:00+00:00,Y
86QNED85TUA,MD09030067,86 Inch Class QNED 4K LED QNED85T series TV with webOS 24,"[""b2c"", ""qned_tvs"", ""tv_and_home_theater"", ""tvs""]",2799.99,1599.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""Experience rich dark-level detail, with minimal halo effect ""}, {""priority"": ""2"", ""bullet_feature"": ""Sharp, colorful picture with rich contrast, even in rooms with unwanted light""}, {""priority"": ""3"", ""bullet_feature"": ""Keep up with the action with a 120Hz refresh rate""}, {""priority"": ""4"", ""bullet_feature"": ""Local Dimming Pro improves contrast with more precise lighting control""}, {""priority"": ""5"", ""bullet_feature"": ""The α8 AI Processor use AI to deliver clear sound and crisp picture""}, {""priority"": ""6"", ""bullet_feature"": ""HDR10 Pro delivers a dramatic visual experience""}, {""priority"": ""7"", ""bullet_feature"": ""Enjoy the film's original formatting with FILMMAKER MODE™""}, {""priority"": ""8"", ""bullet_feature"": ""With webOS & LG Channels, browse your favorite streaming apps & view 300+ free channels. Enjoy up to 5 years of software updates with webOS Re:New¹⁴""}]",https://lg.com/us/tvs/lg-86qned85tua-qned-4k-tv,2024-02-26T00:00:00+00:00,Y
32SR50F-G,MD09030138,32 Inch Full HD IPS Smart Monitor with webOS and Built-in Speakers,"[""b2c"", ""computing"", ""monitors"", ""smart_monitors_with_webOS""]",279.99,169.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""32\"" FHD (1920 x 1080) IPS Display""}, {""priority"": ""2"", ""bullet_feature"": ""Slim & Flat Style Stand""}, {""priority"": ""3"", ""bullet_feature"": ""webOS 23""}, {""priority"": ""4"", ""bullet_feature"": ""AirPlay 2, Screen Share, Bluetooth""}, {""priority"": ""5"", ""bullet_feature"": ""Built-In Speaker""}, {""priority"": ""6"", ""bullet_feature"": ""HDMI & USB Port""}]",https://lg.com/us/monitors/lg-32sr50f-g-smart-monitor,2024-03-30T00:00:00+00:00,Y
32SR50F-P,MD09030144,32 Inch Full HD IPS Smart Monitor with webOS and Built-in Speakers,"[""b2c"", ""computing"", ""monitors"", ""smart_monitors_with_webOS""]",229.99,169.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""32\"" FHD (1920 x 1080) IPS Display""}, {""priority"": ""2"", ""bullet_feature"": ""Slim & Flat Style Stand""}, {""priority"": ""3"", ""bullet_feature"": ""webOS 23""}, {""priority"": ""4"", ""bullet_feature"": ""AirPlay 2, Screen Share, Bluetooth""}, {""priority"": ""5"", ""bullet_feature"": ""Built-In Speaker""}, {""priority"": ""6"", ""bullet_feature"": ""HDMI & USB Port""}]",https://lg.com/us/monitors/lg-32sr50f-p-smart-monitor,2024-04-30T00:00:00+00:00,Y
32LR655BPUA,MD09030153,LG 32 Inch Class Series with webOS23,"[""b2c"", ""tv_and_home_theater"", ""tvs""]",179.99,179.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""Bring your favorite content to life in High Definition TV""}, {""priority"": ""2"", ""bullet_feature"": ""Browse popular streaming apps""}, {""priority"": ""3"", ""bullet_feature"": ""Cut the cord with LG Channels""}, {""priority"": ""4"", ""bullet_feature"": ""A thrilling watching experience powered by the α5 AI Processor Gen6""}, {""priority"": ""5"", ""bullet_feature"": ""Quickly customize your gaming experience in one location with the LG Game Optimizer""}]",https://lg.com/us/tvs/lg-32lr655bpua-fhd-tv,2024-04-30T00:00:00+00:00,Y
65QNED80TUC,MD09030154,LG 65 Inch Class QNED80T Series 4K QNED TV with webOS 24,"[""b2c"", ""qned_tvs"", ""tv_and_home_theater"", ""tvs""]",999.99,699.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""Experience rich dark-level detail, with minimal halo effect ""}, {""priority"": ""2"", ""bullet_feature"": ""Sharp, colorful picture with rich contrast, even in rooms with unwanted light""}, {""priority"": ""3"", ""bullet_feature"": ""Local Dimming Pro improves contrast with more precise lighting control""}, {""priority"": ""4"", ""bullet_feature"": ""A thrilling watching experience powered by the α5 AI Processor Gen 7""}, {""priority"": ""5"", ""bullet_feature"": ""HDR10 Pro delivers a dramatic visual experience""}, {""priority"": ""6"", ""bullet_feature"": ""Enjoy the film's original formatting with FILMMAKER MODE™""}, {""priority"": ""7"", ""bullet_feature"": ""With webOS & LG Channels, browse your favorite streaming apps & view 300+ free channels. Enjoy up to 5 years of software updates with webOS Re:New¹⁴""}]",https://lg.com/us/tvs/lg-65qned80tuc-qned-4k-tv,2024-03-25T00:00:00+00:00,Y
MR24GN,MD09030216,Magic Remote Control,"[""b2c"", ""tv_and_home_theater"", ""tv_and_home_theater_accessories"", ""tv_and_home_theater_accessories_remotes""]",49.99,49.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""Universal Remote with key pad""}, {""priority"": ""2"", ""bullet_feature"": ""Intelligent Voice Recognition""}, {""priority"": ""3"", ""bullet_feature"": ""Intuitive Mouse Like Pointing and Wheel Control""}, {""priority"": ""4"", ""bullet_feature"": ""Compatible with the following 2024 TV's: OLED G4, C4, B4 series, QNED 99T, 90T, 85T, 80T Series, UT80, UT75 Series""}]",https://lg.com/us/tv-home-theater-accessories/lg-mr24gn-magic-remote,2024-07-07T00:00:00+00:00,Y
86UT7590PUA,MD09030219,LG 86 Inch Class UHD Series 4K UHD TV with webOS 24,"[""4k_uhd_tvs"", ""b2c"", ""tv_and_home_theater"", ""tvs""]",1199.99,749.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""Bring your favorite content to life in 4K resolution ""}, {""priority"": ""2"", ""bullet_feature"": ""Browse popular streaming apps""}, {""priority"": ""4"", ""bullet_feature"": ""A thrilling watching experience powered by the α5 AI Processor Gen 7""}, {""priority"": ""5"", ""bullet_feature"": ""Enjoy the film's original formatting with FILMMAKER MODE™""}, {""priority"": ""6"", ""bullet_feature"": ""Quickly customize your gaming experience in one location with the LG Game Optimizer""}, {""priority"": ""7"", ""bullet_feature"": ""Experience immersive sound with AI-upgraded sound""}, {""priority"": ""8"", ""bullet_feature"": ""With webOS & LG Channels, browse your favorite streaming apps & view 300+ free channels. Enjoy up to 5 years of software updates with webOS Re:New¹⁴""}]",https://lg.com/us/tvs/lg-86ut7590pua-4k-uhd-tv,2024-03-25T00:00:00+00:00,Y
86QNED99TUA,MD09030352,86 Inch Class QNED MiniLED QNED99T 8K Smart TV 2024,"[""b2c"", ""qned_tvs"", ""tv_and_home_theater"", ""tvs""]",5299.99,2499.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""Experience the future of picture quality with an 8K-like viewing experience ""}, {""priority"": ""2"", ""bullet_feature"": ""Alpha 9 AI Processor 8K Gen7 provides smooth, crisp picture and sound with AI Picture Pro and AI Super Upscaling""}, {""priority"": ""3"", ""bullet_feature"": ""Enjoy brighter colors and deeper blacks in dark scenes with LG Precision Dimming Pro+""}, {""priority"": ""4"", ""bullet_feature"": ""Experience rich dark-level detail, with minimal halo effect""}, {""priority"": ""5"", ""bullet_feature"": ""Sharp, colorful picture with rich contrast, even in rooms with unwanted light""}, {""priority"": ""6"", ""bullet_feature"": ""Enjoy movie magic from home with Dolby Vision™, Dolby Atmos®² & FILMMAKER MODE™""}, {""priority"": ""7"", ""bullet_feature"": ""Browse popular streaming apps and 350+ free channels⁴""}]",https://lg.com/us/tvs/lg-86qned99tua-qned-4k-tv,2025-09-26T00:00:00+00:00,Y
ST-G4WR8377,MD09030385,OLED G Series 83/77 Inch Stand and Back Cover,"[""b2c"", ""tv_and_home_theater"", ""tv_and_home_theater_accessories""]",199.99,199.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""A Gallery-Worthy Stand""}, {""priority"": ""2"", ""bullet_feature"": ""A center-mounted stand¹ that's made to show off the beauty of the LG OLED G""}, {""priority"": ""5"", ""bullet_feature"": ""Compatible with the following 2025 TV's: OLED83G5WUA , OLED77G5WUA""}, {""priority"": ""3"", ""bullet_feature"": ""Compatible with the following 2024 TV's: OLED83G4WUA, OLED77G4WUA""}, {""priority"": ""4"", ""bullet_feature"": ""Compatible with the following 2023 TV's: OLED83G3PUA, OLED77G3PUA""}]",https://lg.com/us/tv-home-theater-accessories/lg-st-g4wr8377-oled-g4-stand,2024-07-27T00:00:00+00:00,Y
75QNED99TUA,MD09030410,75 Inch Class QNED 8K MiniLED Smart TV 2024,"[""8k_tvs"", ""b2c"", ""qned_tvs"", ""tv_and_home_theater"", ""tvs""]",3499.99,1699.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""Experience the future of picture quality with an 8K-like viewing experience ""}, {""priority"": ""2"", ""bullet_feature"": ""Alpha 9 AI Processor 8K Gen7provides smooth, crisp picture and sound with AI Picture Pro and AI Super Upscaling""}, {""priority"": ""3"", ""bullet_feature"": ""Enjoy brighter colors and deeper blacks in dark scenes with LG Precision Dimming Pro+""}, {""priority"": ""4"", ""bullet_feature"": ""Experience rich dark-level detail, with minimal halo effect ""}, {""priority"": ""5"", ""bullet_feature"": ""Sharp, colorful picture with rich contrast, even in rooms with unwanted light""}, {""priority"": ""6"", ""bullet_feature"": ""Enjoy movie magic from home with Dolby Vision™, Dolby Atmos®² & FILMMAKER MODE™""}, {""priority"": ""7"", ""bullet_feature"": ""Stay in the action with real-time play and virtually no tearing""}, {""priority"": ""8"", ""bullet_feature"": ""Browse popular streaming apps and 300+ free channels⁴""}]",https://lg.com/us/tvs/lg-75qned99tua-qned-4k-tv,2024-09-23T00:00:00+00:00,Y
27GS60QC-B,MD09030470,27 Inch UltraGear™ QHD 1440P 180Hz 1ms AMD FreeSync™ HDR10 1000R Curved Gaming Monitor,"[""b2c"", ""computing"", ""monitors"", ""ultragear""]",249.99,249.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""27\"" QHD 1000R curved display""}, {""priority"": ""2"", ""bullet_feature"": ""180Hz refresh rate""}, {""priority"": ""3"", ""bullet_feature"": ""1ms (GtG) response time""}, {""priority"": ""4"", ""bullet_feature"": ""HDR10 / up to sRGB 99% color gamut expression""}, {""priority"": ""5"", ""bullet_feature"": ""3-side virtually borderless design""}, {""priority"": ""6"", ""bullet_feature"": ""AMD FreeSync™ / VESA certified AdaptiveSync""}]",https://lg.com/us/monitors/lg-27gs60qc-b-gaming-monitor,2024-06-30T00:00:00+00:00,Y
32GS75Q-B,MD09030474,32 Inch UltraGear™ QHD 1440P 180Hz 1ms G-Sync Compatible DisplayHDR™ 400 IPS Gaming Monitor,"[""b2c"", ""computing"", ""monitors"", ""ultragear""]",449.99,399.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""32\"" QHD (2560 x 1440) IPS Display""}, {""priority"": ""2"", ""bullet_feature"": ""180Hz Refresh Rate with 1ms GtG""}, {""priority"": ""3"", ""bullet_feature"": ""DisplayHDR™ 400 & sRGB 99% (Typ)""}, {""priority"": ""4"", ""bullet_feature"": ""NVIDIA® G-SYNC® Compatible & AMD FreeSync™""}, {""priority"": ""5"", ""bullet_feature"": ""3-Side Virtually Borderless Design""}, {""priority"": ""6"", ""bullet_feature"": ""Tilt/Height/Pivot Adjustable Stand""}]",https://lg.com/us/monitors/lg-32gs75q-b-gaming-monitor,2024-05-27T00:00:00+00:00,Y
27GS75Q-B,MD09030476,27 Inch UltraGear™ QHD 1440P 200Hz 1ms G-Sync Compatible IPS Gaming Monitor,"[""b2c"", ""computing"", ""monitors"", ""ultragear""]",399.99,229.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""27\"" QHD (2560 x 1440) IPS Display""}, {""priority"": ""2"", ""bullet_feature"": ""180Hz Refresh Rate (200Hz O/C) with 1ms GtG""}, {""priority"": ""3"", ""bullet_feature"": ""NVIDIA® G-SYNC® Compatible & AMD FreeSync™""}, {""priority"": ""4"", ""bullet_feature"": ""HDR10 & sRGB 99% (Typ)""}, {""priority"": ""5"", ""bullet_feature"": ""3-Side Virtually Borderless Design""}, {""priority"": ""6"", ""bullet_feature"": ""Tilt/Height/Pivot Adjustable Stand""}]",https://lg.com/us/monitors/lg-27gs75q-b-gaming-monitor,2024-05-27T00:00:00+00:00,Y
32GS60QC-B,MD09030481,32 Inch UltraGear™ QHD 1440P 180Hz 1ms AMD FreeSync™ HDR10 1000R Curved Gaming Monitor,"[""b2c"", ""computing"", ""monitors"", ""ultragear""]",299.99,299.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""32\"" QHD 1000R Curved Display""}, {""priority"": ""2"", ""bullet_feature"": ""180Hz refresh rate""}, {""priority"": ""3"", ""bullet_feature"": ""1ms (GtG) response time""}, {""priority"": ""4"", ""bullet_feature"": ""HDR10 / up to sRGB 99% color gamut expression""}, {""priority"": ""5"", ""bullet_feature"": ""3-side virtually borderless design""}, {""priority"": ""6"", ""bullet_feature"": ""AMD FreeSync™ / VESA certified AdaptiveSync""}]",https://lg.com/us/monitors/lg-32gs60qc-b-gaming-monitor,2024-06-30T00:00:00+00:00,Y
24GS50F-B,MD09030576,24 Inch UltraGear™ FHD 180Hz AMD FreeSync™ HDR10 Gaming Monitor,"[""b2c"", ""computing"", ""monitors"", ""ultragear""]",142.99,142.9900,,"[{""priority"": ""1"", ""bullet_feature"": ""24\"" FHD (1920 x 1080) Display""}, {""priority"": ""2"", ""bullet_feature"": ""180Hz Refresh Rate with 1ms MBR""}, {""priority"": ""3"", ""bullet_feature"": ""AMD FreeSync™, Black Stabilizer, Crosshair, FPS Counter, and DAS""}, {""priority"": ""4"", ""bullet_feature"": ""OnScreen Control for Gaming & User Defined Key""}, {""priority"": ""5"", ""bullet_feature"": ""3-Side Virtually Borderless Design""}, {""priority"": ""6"", ""bullet_feature"": ""HDMI, DisplayPort, and H/P Out""}]",https://lg.com/us/monitors/lg-24gs50f-b-gaming-monitor,2024-07-27T00:00:00+00:00,Y
